Prog,Lit,Intervalo,Metric,Time,Mass
273,~d_13,"[0,0383-1,0000]",0.0444,8.04,0.0386
273,a_8,"[0,0244-0,9899]",0.0395,8.05,0.0386
274,~a_6,"[0,0004-1,0000]",0.0005,8.21,0.0084
277,a_1,"[0,6366-1,0000]",0.6670,8.30,0.6426
277,a_6,"[0,6410-1,0000]",0.6533,8.28,0.6426
277,a_7,"[0,5761-0,9335]",0.6444,8.34,0.6426
279,~d_19,"[0,0087-1,0000]",0.0087,8.88,0.0087
280,~a_9,"[0,0002-0,9833]",0.0212,8.85,0.0454
281,d_11,"[0,0067-1,0000]",0.0072,7.38,0.0069
282,d_16,"[0,0747-1,0000]",0.0747,8.79,0.0747
282,a_5,"[0,0709-1,0000]",0.0765,8.81,0.0747
282,~a_9,"[0,0014-0,9993]",0.0028,8.80,0.0747
283,a_2,"[0,1464-1,0000]",0.1577,8.34,0.1468
283,a_9,"[0,0953-0,9999]",0.1191,8.48,0.1468
283,~a_8,"[0,0342-0,9395]",0.1199,8.57,0.1468
284,a_7,"[0,0000-0,3919]",0.6899,8.56,0.6097
285,~a_5,"[0,0697-1,0000]",0.0833,8.57,0.0710
285,~a_7,"[0,0000-0,9321]",0.0714,8.79,0.0710
288,a_3,"[0,0052-1,0000]",0.0055,8.46,0.0068
289,a_3,"[0,0429-1,0000]",0.0465,8.09,0.0432
290,~d_14,"[0,0105-1,0000]",0.0115,8.57,0.0108
292,d_12,"[0,0904-1,0000]",0.0936,7.86,0.0930
292,a_7,"[0,0445-0,9553]",0.1082,7.92,0.0930
292,~a_9,"[0,0462-0,9544]",0.0989,8.00,0.0930
293,d_15,"[0,0429-1,0000]",0.0456,7.47,0.0435
293,a_6,"[0,0422-1,0000]",0.0507,7.49,0.0435
293,~a_7,"[0,0002-0,9582]",0.0453,7.48,0.0435
294,d_14,"[0,0092-1,0000]",0.0094,8.52,0.0093
294,a_7,"[0,0079-1,0000]",0.0086,8.60,0.0093
295,d_15,"[0,0006-1,0000]",0.0008,6.27,0.0062
295,a_6,"[0,0054-1,0000]",0.0059,6.29,0.0062
296,d_18,"[0,0224-1,0000]",0.0258,8.74,0.0379
296,~a_8,"[0,0189-0,9813]",0.0380,9.05,0.0379
297,a_3,"[0,0911-1,0000]",0.0912,8.40,0.0912
297,a_7,"[0,0001-0,9171]",0.0935,8.45,0.0912
298,~a_6,"[0,0323-1,0000]",0.0375,7.01,0.0332
299,d_13,"[0,0918-1,0000]",0.0947,7.92,0.1032
